id_text	cdli_comments	designation	artifact_type	period	provenience	written_in	archive	composite_no	seal_no	composites	seals	museum_no	accession_no	condition_description	artifact_preservation	period_comments	provenience_comments	artifact_type_comments	is_provenience_uncertain	is_period_uncertain	is_artifact_type_uncertain	is_school_text	height	thickness	width	weight	elevation	excavation_no	findspot_square	findspot_comments	stratigraphic_level	surface_preservation	artifact_comments	seal_information	collections	dates	alternative_years	genres	languages	materials	publications_key	publications_type	publications_exact_ref	publications_comment	external_resources	external_resources_key	genres_comment	genres_uncertain	languages_uncertain	materials_aspect	materials_color	materials_uncertain	retired	has_fragments	is_artifact_fake	redirect_artifact_id	retired_comments
P002892		W 17973,b	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM —							0	0	0	0	37.0	0.0	44.0			W 17973,b	Ne XIV,4	auf dem Schutthügel auf der großen Terrasse, 60 cm unter Benützungsniveau der frühdynastischen Häuser// t.a.q. Jüngeres III jüngere Phase					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002893		IM 046147	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 046147							0	0	0	0	35.0	10.0	18.0			W 17973,c	Ne XIV,4	auf dem Schutthügel auf der großen Terrasse, 60 cm unter Benützungsniveau der frühdynastischen Häuser// t.a.q. Jüngeres III jüngere Phase					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002894		VA — ?	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VA — ?							0	0	0	0						W 17973,e	Ne XIV,4	auf dem Schutthügel auf der großen Terrasse, 60 cm unter Benützungsniveau der frühdynastischen Häuser// t.a.q. Jüngeres III jüngere Phase					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay								0	0			0	0	0	0		
P002895		ATU 6, pl. 088, W 17973,f	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							VAT 17885, c							0	0	0	0	29.0	12.0	29.0			W 17973,f	Ne XIV,4	auf dem Schutthügel auf der großen Terrasse, 60 cm unter Benützungsniveau der frühdynastischen Häuser// t.a.q. Jüngeres III jüngere Phase					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 88, W 17973,f	Ne XIV,4, auf dem Schutthügel auf der großen Terrasse, 60 cm unter Benützungsniveau der frühdynastischen Häuser, 3.				0	0			0	0	0	0		
P002896		ATU 6, pl. 008, W 17973,g	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17824							0	0	0	0	50.0	21.0	34.0			W 17973,g	Ne XIV,4	auf dem Schutthügel auf der großen Terrasse, 60 cm unter Benützungsniveau der frühdynastischen Häuser// t.a.q. Jüngeres III jüngere Phase					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 8, W 17973,g	Fundstelle wie W 17973,f, 4.				0	0			0	0	0	0		
P002897		W 17975	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM —							0	0	0	0						W 17975							National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002898		ATU 6, pl. 008, W 17981,a	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							VAT 17863							0	0	0	0	50.0	14.0	35.0			W 17981,a	Ne XIV,4	Schutt des Gebäudes auf der Terrasse// t.a.q. Älteres III					Vorderasiatisches Museum, Berlin, Germany			Administrative	undetermined	clay	Englund2005	primary	pl. 8, W 17981,a	"Ne XIV,4, Schutt des Gebäudes auf der Terrasse, 4, auf der Tafel lediglich „W 17981"" geschrieben."				0	0			0	0	0	0		
P002899		IM 045908	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 045908							0	0	0	0	40.0	12.0	29.0			W 17981,b	Ne XIV,4	Schutt des Gebäudes auf der Terrasse// t.a.q. Älteres III					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002900		IM 046158	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 046158							0	0	0	0						W 17981,c	Ne XIV,4	Schutt des Gebäudes auf der Terrasse// t.a.q. Älteres III					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002901		ATU 7, pl. 001, W 18247,1a	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 18247,1a							0	0	0	0	35.0	12.0	34.0			W 18247,1a	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 1, W 18247,1a	35x34x12, Qa XIV,5, im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu (sekundäre Lage), Uruk III, Juli 1995 in Heidelberg nur noch Splitter, davon 3 Fragmente mit Zeichenresten (a-c).				0	0			0	0	0	0		
P002902		ATU 7, pl. 001, W 18247,1b	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 18247,1b							0	0	0	0	40.0	10.0	32.0			W 18247,1b	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 1, W 18247,1b	40x32x10, s. W 18247,1a.				0	0			0	0	0	0		
P002903		ATU 7, pl. 001, W 18247,1c	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 18247,1c							0	0	0	0	13.0	3.0	12.0			W 18247,1c	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 1, W 18247,1c	13x12x3, s. W 18247,1a.				0	0			0	0	0	0		
P002904		ATU 7, pl. 001, W 18247,1d	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 18247,1d							0	0	0	0						W 18247,1d	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 1, W 18247,1d	unterschiedlich, s. W 18247,1a, unbeschriftete Fragmente, die einst Teile von 18247,1 waren, hier nicht aufgenommen.				0	0			0	0	0	0		
P002905		IM 133568	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 133568							0	0	0	0	79.0	25.0	69.0			W 18247,2	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002906		IM 133569	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 133569							0	0	0	0	57.0	15.0	48.0			W 18247,3	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002907		ATU 7, pl. 001, W 18247,4	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 18247,4							0	0	0	0	77.0	32.0	71.0			W 18247,4	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 1, W 18247,4	77x71x32, s. W 18247,1a, sehr brökeliges Fragment, einige Joins, ein weiteres Fragment (a) mit Zeichen, mehrere ohne Zeichen.				0	0			0	0	0	0		
P002908		ATU 7, pl. 001, W 18247,4a	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 18247,4a							0	0	0	0	26.0	8.0	19.0			W 18247,4a	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 1, W 18247,4a	26x19x8, s. W 18247,1a, sehr bröckeliges Fragment, nach Joins mit Maßen 71x68x33, drei weitere Fragmente (a-c) mit Zeichen, viele ohne Zeichen, die hier nicht aufgenommen wurden.				0	0			0	0	0	0		
P002909		ATU 7, pl. 001, W 18247,4b	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 18247,4b							0	0	0	0						W 18247,4b	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 1, W 18247,4b	unterschiedlich, s. W 18247,1a, 5 unn., unbeschriftete Fragmente, die von 18247,4 abgebrochen sind und nicht mehr gejoint werden können, hier nicht aufgenommen.				0	0			0	0	0	0		
P002910		ATU 3, pl. 089, W 18247,5	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 133570							0	0	0	0	74.0	0.0	66.0			W 18247,5	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay	Englund1993	primary	pl. 89, W 18247,5	74x66x?, Unidentified 32, Qa XIV,5, im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu (sekundäre Lage), da der Text für ATU 2 irrtümlich als lexikalisch eingestuft wurde, wurde er nur in Kopie, nicht aber im Glossar au			 Text category: -1732; Foreign ID: LUN 32	0	0			0	0	0	0		
P002911		IM 133571	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 133571							0	0	0	0	52.0	7.0	33.0			W 18247,6?	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002912		IM 133598	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 133598							0	0	0	0	39.0	25.0	45.0			W 18247,7	Qa XIV,5	im Schutt unter der Oberfläche außerhalb des Gebäudes mit Zungenmauer, nach dem Hof zu /sekundäre Lage/					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002913		ATU 7, pl. 001, W 18330,b	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 18330,b							0	0	0	0						W 18330,b	Qb XIV,5						German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001ATU7; Schmandt-Besserat1992-74352	primary; history	pl. 1, W 18330,b; 2, 299, token no. 443	47 (Breite)x22 (Durchmesser) - Qb XIV,5 - D. Schmandt-Besserat, Before Writing II (Austen 1992) 299, token Nr. 443 - tonnenförmiger Tongegenstand (Tonrollsiegel?) - nach Fundinventar war auch 18330,a mit eingeritztem Stern und Kreuz versehen - unklare Funktion; 				0	0			0	0	0	0		
P002914		W 18995	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM —							0	0	0	0	42.0	0.0	18.0			W 18995	Nb XVI,1	im Schutt zusammen mit glasierter Scherbe					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002915		ATU 7, pl. 002, W 19163	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 19163							0	0	0	0	51.0	19.0	30.0			W 19163	Md XV,3/4	2.80 m v. Festpunkt auf der Lz, 4 m westlicher					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 2, W 19163	51x30x19, Md XV,3/4, 2,80 m vom Festpunkt auf der Lehmziegelmauer, 4 m westlicher, Uruk IV ?, Tafel an der vertikalen Achse gedreht.				0	0			0	0	0	0		
P002916		IM 133599	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 133599							0	0	0	0	35.0	18.0	35.0			W 19207,1	Ld XV,1/2	Schutt über d. Lz.					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002917		IM 133600	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 133600							0	0	0	0	24.0	19.0	26.0			W 19207,2	Ld XV,1/2	Schutt über d. Lz.					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002918		IM 133601	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 133601							0	0	0	0	50.0	21.0	61.0			W 19207,3	Ld XV,1/2	Schutt über d. Lz.					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002919		ATU 7, pl. 002, W 19295	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							HD: W 19295							0	0	0	0	47.0	28.0	38.0			W 19295	Nb XVI,3	0,5 m unter der Oberfläche					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 2, W 19295	47x38x28, Nb XVI,3, 0,5 m unter der Oberfläche, Uruk IV ?				0	0			0	0	0	0		
P002920		IM 133604	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 133604							0	0	0	0	30.0	22.0	47.0			W 19337,e	Nb/c XVI,3/4	bei seleuk. Mauer					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002921		IM 064794	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							IM 064794							0	0	0	0	33.0	15.0	40.0			W 19349	Nb XVI,3						National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002922		ATU 7, pl. 002, W 19361,1	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							HD: W 19361,1							0	0	0	0	38.0	14.0	32.0			W 19361,01	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 2, W 19361,1	38x32x14, Nc XVI,3, ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter der Oberfläche, in sekundärer Lage, Uruk IV.				0	0			0	0	0	0		
P002923		IM 133606	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 133606							0	0	0	0	38.0	13.0	33.0			W 19361,02	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002924		ATU 7, pl. 002, W 19361,3	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							HD: W 19361,3							0	0	0	0	36.0	12.0	28.0			W 19361,03	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 2, W 19361,3	36x28x12, s. W 19361,1.				0	0			0	0	0	0		
P002925		W 19361,04	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM —							0	0	0	0	37.0	13.0	31.0			W 19361,04	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002926		ATU 7, pl. 002, W 19361,5	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							HD: W 19361,5							0	0	0	0	35.0	15.0	22.0			W 19361,05	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 2, W 19361,5	35x22x15, s. W 19361,1.				0	0			0	0	0	0		
P002927		W 19361,06	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM —							0	0	0	0	34.0	13.0	23.0			W 19361,06	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002928		ATU 7, pl. 002, W 19361,7	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							HD: W 19361,7							0	0	0	0	38.0	14.0	28.0			W 19361,07	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 2, W 19361,7	38x28x14, s. W 19361,1.				0	0			0	0	0	0		
P002929		IM 133607	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 133607							0	0	0	0	37.0	14.0	29.0			W 19361,08	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002930		ATU 7, pl. 002, W 19361,9	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							HD: W 19361,9							0	0	0	0	39.0	11.0	26.0			W 19361,09	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 2, W 19361,9	39x26x11, s. W 19361,1.				0	0			0	0	0	0		
P002931		IM 133608	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 133608							0	0	0	0	37.0	15.0	28.0			W 19361,10	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002932		IM 133609	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 133609							0	0	0	0	37.0	15.0	23.0			W 19361,11	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002933		ATU 7, pl. 003, W 19361,12	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							HD: W 19361,12							0	0	0	0	34.0	16.0	26.0			W 19361,12	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 3, W 19361,12	34x26x16, s. W 19361,1.				0	0			0	0	0	0		
P002934		ATU 7, pl. 003, W 19361,13	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							HD: W 19361,13							0	0	0	0	33.0	11.0	24.0			W 19361,13	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 3, W 19361,13	33x24x11, s. W 19361,1.				0	0			0	0	0	0		
P002935		IM 133610	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 133610							0	0	0	0	30.0	15.0	26.0			W 19361,14	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002936		ATU 7, pl. 003, W 19361,15	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							HD: W 19361,15							0	0	0	0	26.0	11.0	18.0			W 19361,15	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 3, W 19361,15	26x18x11, s. W 19361,1.				0	0			0	0	0	0		
P002937		IM 133611	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 133611							0	0	0	0	30.0	10.0	27.0			W 19361,16	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002938		ATU 7, pl. 003, W 19361,17	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							HD: W 19361,17							0	0	0	0	35.0	15.0	27.0			W 19361,17	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 3, W 19361,17	35x27x15, s. W 19361,1.				0	0			0	0	0	0		
P002939		IM 133612	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 133612							0	0	0	0	22.0	12.0	25.0			W 19361,18	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002940		ATU 7, pl. 003, W 19361,19	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 19361,19							0	0	0	0						W 19361,19	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 3, W 19361,19	?, s. W 19361,1, Tafel zur Zeit in Heidelberg nicht auffindbar und so hier nicht aufgenommen.				0	0			0	0	0	0		
P002941		IM 133613	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 133613							0	0	0	0	23.0	8.0	27.0			W 19361,20	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002942		IM 133614	tablet	Uruk IV (ca. 3350-3200 BC)	Uruk (mod. Warka)							IM 133614							0	0	0	0	26.0	12.0	27.0			W 19361,21	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					National Museum of Iraq, Baghdad, Iraq			Administrative	undetermined	clay								0	0			0	0	0	0		
P002943		ATU 7, pl. 003, W 19361,22	tablet	Uruk III (ca. 3200-3000 BC)	Uruk (mod. Warka)							HD: W 19361,22							0	0	0	0	19.0	8.0	25.0			W 19361,22	Nc XVI,3	ca. 15 cm vor Seleukidenmauer, nördlich 1 m unter Oberfläche, in sekundärer Lage					German Archaeological Institute, Berlin, Germany			Administrative	undetermined	clay	Englund2001	primary	pl. 3, W 19361,22	19x25x8, s. W 19361,1.				0	0			0	0	0	0		
