id_text	artifact_id	museum_no	designation	publications_key	publications_type	publications_exact_ref	publications_comment	provenience	period	dates	collections	genres	materials	artifact_type	height	thickness	width	weight	elevation	excavation_no	findspot_square	findspot_comments	stratigraphic_level	surface_preservation	condition_description	artifact_preservation	languages	written_in	archive	composite_no	composites	seal_no	seals	accession_no	cdli_comments	artifact_comments	provenience_comments	is_provenience_uncertain	period_comments	is_period_uncertain	artifact_type_comments	is_artifact_type_uncertain	seal_information	is_school_text	alternative_years	external_resources	external_resources_key	genres_comment	genres_uncertain	languages_uncertain	materials_aspect	materials_color	materials_uncertain	retired	has_fragments	is_artifact_fake	redirect_artifact_id	retired_comments
P001812	1812	VAT 21445	ATU 6, pl. 015, W 11984,c	Englund2005ATU6	primary	pl. 15, W 11984,c	Fundstelle wie W 11984,a - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	38.0	21.0	37.0			W 11984,c	Pb XVII,1	+19.50 m, 3 m nordwestlich vom Festpunkt 19.60					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001814	1814	VAT 21446	ATU 6, pl. 016, W 11984,e	Englund2005ATU6	primary	pl. 16, W 11984,e	Fundstelle wie W 11984,a - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	32.0	18.0	34.0			W 11984,e	Pb XVII,1	+19.50 m, 3 m nordwestlich vom Festpunkt 19.60					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001816	1816	VAT 21447	ATU 6, pl. 016, W 11984,h	Englund2005ATU6	primary	pl. 16, W 11984,h	Fundstelle wie W 11984,a - 3.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	31.0	22.0	42.0			W 11984,h	Pb XVII,1	+19.50 m, 3 m nordwestlich vom Festpunkt 19.60					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001818	1818	VAT 17701	ATU 6, pl. 016, W 11985,a	Englund2005ATU6	primary	pl. 16, W 11985,a	Pb XVII,1, +19.50 m, 3 m nordwestlich vom Festpunkt 19.60 - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	36.0	13.0	35.0			W 11985,a	Pb XVII,1	+19.50 m, 3 m nordwestlich vom Festpunkt 19.60					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001819	1819	VAT 16963	ATU 6, pl. 016, W 11985,b	Englund2005ATU6	primary	pl. 16, W 11985,b	Fundstelle wie W 11985,a - 3.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	44.0	20.0	43.0			W 11985,b	Pb XVII,1	+19.50 m, 3 m nordwestlich vom Festpunkt 19.60					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001820	1820	VAT 17707	ATU 6, pl. 016, W 11985,c	Englund2005ATU6	primary	pl. 16, W 11985,c	"Fundstelle wie W 11985,a - 3 - auf der Tafel ist lediglich „11985"" geschrieben - gesiegelt."	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	34.0	14.0	31.0			W 11985,c	Pb XVII,1	+19.50 m, 3 m nordwestlich vom Festpunkt 19.60					undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P001821	1821	VAT 17617	ATU 6, pl. 016, W 11985,d	Englund2005ATU6	primary	pl. 16, W 11985,d	Fundstelle wie W 11985,a - 3.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	44.0	19.0	37.0			W 11985,d	Pb XVII,1	+19.50 m, 3 m nordwestlich vom Festpunkt 19.60					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001822	1822	VAT 21448	ATU 6, pl. 016, W 11986,b	Englund2005ATU6	primary	pl. 16, W 11986,b	Fundstelle wie W 11985,a - 3.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	31.0	14.0	37.0			W 11986,b	Pb XVII,1	+19.50 m, 3 m nordwestlich vom Festpunkt 19.60					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001823	1823	VAT 17714	ATU 6, pl. 017, W 11986,d	Englund2005ATU6	primary	pl. 17, W 11986,d	Fundstelle wie W 11985,a - 3.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	22.0	13.0	32.0			W 11986,d	Pb XVII,1	+19.50 m, 3 m nordwestlich vom Festpunkt 19.60					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001826	1826	VAT 21449	ATU 6, pl. 017, W 11988,c	Englund2005ATU6	primary	pl. 17, W 11988,c	Pb XVII,1, +19.00 m, 7 m südwestlich vom Festpunkt 19.60 - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	27.0	20.0	33.0			W 11988,c	Pb XVII,1	+19.00 m, 7 m südwestlich vom Festpunkt 19.60					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001827	1827	VAT 16960	ATU 6, pl. 017, W 12011	Englund2005ATU6	primary	pl. 17, W 12011	Pb XVI,1, im Schutt eines alten Suchgrabens von Loftus - 4.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	37.0	35.0	84.0			W 12011	Pb XVI,1	im Schutt eines alten Suchgrabens von Loftus					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001828	1828	VAT 21450	ATU 6, pl. 017, W 12013	Englund2005ATU6	primary	pl. 17, W 12013	Fundstelle wie W 12011 - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	53.0	25.0	48.0			W 12013	Pb XVI,1	im Schutt eines alten Suchgrabens von Loftus					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001829	1829	VAT 17618	ATU 6, pl. 017, W 12015	Englund2005ATU6	primary	pl. 17, W 12015	Pa XVI,5, +21.00 m, unmittelbar unter der Nordwestkante der oberen Ziegelecke vor der Süd-Ecke des Tempels III - 4.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	47.0	30.0	36.0			W 12015	Pa XVI,5	+21.00 m, unmittelbar unter der Nordwestkante der oberen Ziegelecke vor der Süd-Ecke des Tempels III					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001830	1830	VAT 17758, a	ATU 6, pl. 017, W 12016	Englund2005ATU6	primary	pl. 17, W 12016	Pa XVI,4, aus Lehmziegelfuge der Terrasse von III, dicht vor der Tempelwand, 3 m südlich vom Festpunkt 21.50 - TEXT CATALOGUE 17 Text no. Plate: Museum no.: Text information (measurements, findspots, publications, remarks): Cat200031112 11/12/03 7:25 PM	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	25.0	14.0	19.0			W 12016	Pa XVI,4	aus Lehmziegelfuge der Terrasse von III, dicht vor der Tempelwand, 3 m südlich vom Festpunkt 21.50					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001831	1831	VAT 16729	ATU 6, pl. 017, W 12017	Englund2005ATU6	primary	pl. 17, W 12017	Oe XVI,4, +20.00 m, 1 m westlich vom Festpunkt im Wadi - 4 - klare Spuren früherer Zahlzeichen auf beiden Seiten erkennbar, und da die Tafel weder Personen- noch Berufsbezeichnungen enthält, ist er wohl ein Übungstext.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	63.0	24.0	52.0			W 12017	Oe XVI,4	+20.00 m, 1 m westlich vom Festpunkt im Wadi					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001832	1832	VAT 16894	ATU 6, pl. 018, W 12119,a+	Englund2005ATU6	primary	pl. 18, W 12119,a+	Oe XVI,4, südwestlich vom Labyrinth neben den Zingelmauern - 4.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	57.0	28.0	66.0			W 12119,a + W 12119,b	Oe XVI,4	südwestlich vom Labyrinth neben den Zingelmauern					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001834	1834	VAT 17869	ATU 6, pl. 018, W 12120	Englund2005ATU6	primary	pl. 18, W 12120	Oe XVI,4, +19.90 m, auf Mauer von Tempel IV, Ecke - 4.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	45.0	15.0	29.0			W 12120	Oe XVI,4	+19.90 m, auf Mauer von Tempel IV, Ecke					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001835	1835	VAT 16751	ATU 6, pl. 018, W 12121	Englund2005ATU6	primary	pl. 18, W 12121	Fundstelle wie W 12120 - 4.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	30.0	12.0	23.0			W 12121	Oe XVI,4	+19.90 m, auf Mauer von Tempel IV, Ecke					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001836	1836	VAT 16746	ATU 6, pl. 018, W 12122	Englund2005ATU6	primary	pl. 18, W 12122	Fundstelle wie W 12120 - 4.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	53.0	18.0	42.0			W 12122	Oe XVI,4	+19.90 m, auf Mauer von Tempel IV, Ecke					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001837	1837	VAT 16939	ATU 6, pl. 018, W 12123	Englund2005ATU6	primary	pl. 18, W 12123	Fundstelle wie W 12120 - 4 - die Grabungsnummer ist auf der Tafel verwischt.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	43.0	11.0	25.0			W 12123	Oe XVI,4	+19.90 m, auf Mauer von Tempel IV, Ecke					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001838	1838	VAT 16928 + VAT 16964	ATU 6, pl. 018, W 12124,a+	Englund2005ATU6	primary	pl. 18, W 12124,a+	Fundstelle wie W 12120 - 4 - Join bestätigt 11.88.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	47.0	22.0	50.0			W 12124,a + W 12124,b	Oe XVI,4	+19.90 m, auf Mauer von Tempel IV, Ecke					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001840	1840	VAT 21451	ATU 6, pl. 019, W 12124,c	Englund2005ATU6	primary	pl. 19, W 12124,c	Fundstelle wie W 12120 - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	24.0	13.0	18.0			W 12124,c	Oe XVI,4	+19.90 m, auf Mauer von Tempel IV, Ecke					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001841	1841	VAT 21452	ATU 6, pl. 019, W 12124,d	Englund2005ATU6	primary	pl. 19, W 12124,d	Fundstelle wie W 12120 - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	15.0	12.0	21.0			W 12124,d	Oe XVI,4	+19.90 m, auf Mauer von Tempel IV, Ecke					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001842	1842	VAT 21453	ATU 6, pl. 019, W 12137,a	Englund2005ATU6	primary	pl. 19, W 12137,a	Oe XVI,4, +19.80 m, über der Tempelmauer von IVa, südwestlich vom Labyrinth - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	21.0	16.0	39.0			W 12137,a	Oe XVI,4	+19.80 m, über der Tempelmauer von IVa, südwestlich vom Labyrinth					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001843	1843	VAT 17718	ATU 6, pl. 019, W 12137,b	Englund2005ATU6	primary	pl. 19, W 12137,b	"Fundstelle wie W 12137,a - 3? - auf Tafel ist „12137.t"" geschrieben - „waster""."	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	20.0	10.0	34.0			W 12137,b	Oe XVI,4	+19.80 m, über der Tempelmauer von IVa, südwestlich vom Labyrinth					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001844	1844	VAT 17740	ATU 6, pl. 019, W 12137,c	Englund2005ATU6	primary	pl. 19, W 12137,c	Fundstelle wie W 12137,a - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	45.0	27.0	21.0			W 12137,c	Oe XVI,4	+19.80 m, über der Tempelmauer von IVa, südwestlich vom Labyrinth					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001845	1845	VAT 21454	ATU 6, pl. 019, W 12137,d	Englund2005ATU6	primary	pl. 19, W 12137,d	Fundstelle wie W 12137,a - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	33.0	18.0	25.0			W 12137,d	Oe XVI,4	+19.80 m, über der Tempelmauer von IVa, südwestlich vom Labyrinth					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001846	1846	VAT 17883, d	ATU 6, pl. 019, W 12137,e	Englund2005ATU6	primary	pl. 19, W 12137,e	Fundstelle wie W 12137,a - 4.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	22.0	12.0	21.0			W 12137,e	Oe XVI,4	+19.80 m, über der Tempelmauer von IVa, südwestlich vom Labyrinth					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001849	1849	VAT 21455	ATU 6, pl. 019, W 12137,h	Englund2005ATU6	primary	pl. 19, W 12137,h	Fundstelle wie W 12137,a 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	27.0	14.0	23.0			W 12137,h	Oe XVI,4	W12137H laut Inv 12171-79 nur Keramik					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001850	1850	VAT 17622	ATU 6, pl. 019, W 12137,?	Englund2005ATU6	primary	pl. 19, W 12137,?	"Fundstelle wie W 12137,a - 3 - auf Tafel ist lediglich „W 12137."" geschrieben, könnte „ b"" sein."	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	27.0	19.0	22.0			W 12137,?	Oe XVI,4						undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001851	1851	VAT 16897	ATU 6, pl. 019, W 12138	Englund2005ATU6	primary	pl. 19, W 12138	Fundstelle wie W 12137,a - 4.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	46.0	14.0	29.0			W 12138	Oe XVI,4	+19.80 m, über der Tempelmauer von IVa, südwestlich vom Labyrinth					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001853	1853	VA 10804,3	ATU 6, pl. 019, W 12197,?	Englund2005ATU6	primary	pl. 19, W 12197,?	Oe XVI,3/4, in Ascheschichten auf d. no. Seite d. lg. Mauer unmittelb. hinter d. Quermauer, die unter IVa verschwindet - 3? - Tonklumpen, Teil einer Tafel?	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet						W 12197,?	Oe XVI,3/4	in Ascheschichten auf d. no. Seite d. lg. Mauer unmittelb. hinter d. Quermauer, die unter IVa verschwindet					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001855	1855	VAT 16908	ATU 6, pl. 020, W 12256,b	Englund2005ATU6	primary	pl. 20, W 12256,b	"Oe XVI,5, 1 m über der Hofmauerkante IVa, 50 cm davor - 3 - vermutlich ein Zeugnis der lexikalische Liste „Vessels"", das mitten in der zweiten Zeile aufhörte."	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	53.0	23.0	82.0			W 12256,b	Oe XVI,5	1 m über der Hofmauerkante IVa, 50 cm davor					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001857	1857	VAT 21457	ATU 6, pl. 020, W 12256,d	Englund2005ATU6	primary	pl. 20, W 12256,d	Fundstelle wie W 12256,b - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	65.0	22.0	63.0			W 12256,d	Oe XVI,5	1 m über der Hofmauerkante IVa, 50 cm davor					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001861	1861	VAT 21458	ATU 6, pl. 020, W 12256,h	Englund2005ATU6	primary	pl. 20, W 12256,h	Fundstelle wie W 12256,b - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	30.0	20.0	18.0			W 12256,h	Oe XVI,5	1 m über der Hofmauerkante IVa, 50 cm davor					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001862	1862	VAT 21459	ATU 6, pl. 020, W 12256,m	Englund2005ATU6	primary	pl. 20, W 12256,m	Fundstelle wie W 12256,b - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	33.0	20.0	28.0			W 12256,m	Oe XVI,5	1 m über der Hofmauerkante IVa, 50 cm davor					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001863	1863	VAT 17874	ATU 6, pl. 020, W 12256,n	Englund2005ATU6	primary	pl. 20, W 12256,n	Fundstelle wie W 12256,b - 3.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	28.0	19.0	66.0			W 12256,n	Oe XVI,5	1 m über der Hofmauerkante IVa, 50 cm davor					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001864	1864	VAT 21460	ATU 6, pl. 020, W 12256,p	Englund2005ATU6	primary	pl. 20, W 12256,p	Fundstelle wie W 12256,b - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	34.0	20.0	38.0			W 12256,p	Oe XVI,5	1 m über der Hofmauerkante IVa, 50 cm davor					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001866	1866	VAT 17741	ATU 6, pl. 020, W 12256,r	Englund2005ATU6	primary	pl. 20, W 12256,r	"Fundstelle wie W 12256,b - 3? - auf Tafel ist lediglich „12256"" geschrieben, könnte p, q oder r sein."	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	40.0	14.0	28.0			W 12256,r	Oe XVI,5	1 m über der Hofmauerkante IVa, 50 cm davor					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001867	1867	VAT 16825	ATU 6, pl. 021, W 12256,s	Englund2005ATU6	primary	pl. 21, W 12256,s	Fundstelle wie W 12256,b - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	46.0	22.0	61.0			W 12256,s	Oe XVI,5	1 m über der Hofmauerkante IVa, 50 cm davor					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001868	1868	VAT 21461	ATU 6, pl. 021, W 12256,t	Englund2005ATU6	primary	pl. 21, W 12256,t	Fundstelle wie W 12256,b - 3?.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	74.0	22.0	31.0			W 12256,t	Oe XVI,5						undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001869	1869	VAT 21462	ATU 6, pl. 019, W 12256,?	Englund2005ATU6	primary	pl. 19, W 12256,?	"Fundstelle wie W 12256,b - 3? - „waster""."	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	57.0	21.0	43.0			W 12256,?	Oe XVI,5						undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001871	1871	VAT 17870	ATU 6, pl. 021, W 13033	Englund2005ATU6	primary	pl. 21, W 13033	südlich vom südlichen Suchgraben (sic!) - 4 - numerische Tafel?	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	52.0	19.0	39.0			W 13033	?	Südlich vom südlichen Suchgraben /sic!/					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001872	1872	VAT 16996	ATU 6, pl. 021, W 13323	Englund2005ATU6	primary	pl. 21, W 13323	unter dem alten Bahngeleisestück zwischen Sägegraben und Bahn im Schutt, wohl aus einem Kistchen verloren - 3 - lexikalische Liste?	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	23.0	21.0	18.0			W 13323	?	Unter dem alten Bahngeleisestück zwischen Sägegraben und Bahn im Schutt, wohl aus einem Kistchen verloren					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001873	1873	VAT 21463	ATU 6, pl. 021, W 13579	Englund2005ATU6	primary	pl. 21, W 13579	Od XVII,1 - 3? -möglicherweise nicht archaisch.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	50.0	19.0	63.0			W 13579	Od XVII,1						undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001874	1874	VAT 16778	ATU 6, pl. 022, W 13649	Englund2005ATU6	primary	pl. 22, W 13649	Od/e XVI,5, +20.07 m - 4.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	55.0	18.0	37.0			W 13649	Od/e XVI,5	+20.07 m					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001875	1875	VAT 16823	ATU 6, pl. 022, W 13662,a1	Englund2005ATU6	primary	pl. 22, W 13662,a1	Fundstelle wie W 13649 - 4.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	80.0	45.0	49.0			W 13662,a1	Od/e XVI,5	+20.07 m					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001876	1876	VAT 17689, a	ATU 6, pl. 022, W 13662,a2	Englund2005ATU6	primary	pl. 22, W 13662,a2	Fundstelle wie W 13649 - 3.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	34.0	24.0	25.0			W 13662,a2	Od/e XVI,5						undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001877	1877	VAT 16956	ATU 6, pl. 022, W 13662,a3+	Englund2005ATU6	primary	pl. 22, W 13662,a3+	"Fundstelle wie W 13649 - 3 - die Identifizierung des Fragments „a(3)"" ist unsicher."	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	34.0	18.0	52.0			W 13662,s1 + W 13662,a3?	Od/e XVI,5						undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001878	1878	VAT 21464	ATU 6, pl. 022, W 13662,a4	Englund2005ATU6	primary	pl. 22, W 13662,a4	Fundstelle wie W 13649 - 3.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	22.0	17.0	29.0			W 13662,a4	Od/e XVI,5						undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001879	1879	VAT 16790	ATU 6, pl. 022, W 13662,b1	Englund2005ATU6	primary	pl. 22, W 13662,b1	Fundstelle wie W 13649 - 3.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	35.0	31.0	70.0			W 13662,b1	Od/e XVI,5	+20.07 m					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001880	1880	VAT 17689, b	ATU 6, pl. 022, W 13662,b2	Englund2005ATU6	primary	pl. 22, W 13662,b2	Fundstelle wie W 13649 - 3.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	21.0	18.0	19.0			W 13662,b2	Od/e XVI,5	+20.07 m					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001881	1881	VAT 21465	ATU 6, pl. 023, W 13662,c2	Englund2005ATU6	primary	pl. 23, W 13662,c2	Fundstelle wie W 13649 - 3.	Uruk (mod. Warka)	Uruk III (ca. 3200-3000 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	44.0	21.0	26.0			W 13662,c2	Od/e XVI,5						undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001882	1882	VAT 17629	ATU 6, pl. 023, W 13662,d	Englund2005ATU6	primary	pl. 23, W 13662,d	Fundstelle wie W 13649 - 3.	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	25.0	25.0	21.0			W 13662,d1	Od/e XVI,5	+20.07 m					undetermined											0		0		0		0				 	0	0			0	0	0	0		
P001883	1883	VAT 17581	ATU 6, pl. 023, W 13662,e	Englund2005ATU6	primary	pl. 23, W 13662,e	Fundstelle wie W 13649 - 4 - lexikalische Liste?	Uruk (mod. Warka)	Uruk IV (ca. 3350-3200 BC)		Vorderasiatisches Museum, Berlin, Germany	Administrative	clay	tablet	36.0	10.0	17.0			W 13662,e1	Od/e XVI,5	+20.07 m					undetermined											0		0		0		0				 	0	0			0	0	0	0		
